,ID,value,date,zip_code,type,commercial,lease,name_number,year,month,postcode_area
10643,{965B6D91-589D-95E4-E053-6C04A8C07729},256500,2019-10-14 00:00,SK6 7RD,S,N,F,109,2019,10,SK6
10644,{965B6D91-589E-95E4-E053-6C04A8C07729},257000,2019-08-01 00:00,SK8 3UG,S,N,L,4,2019,8,SK8
10645,{965B6D91-5A9C-95E4-E053-6C04A8C07729},437000,2019-09-27 00:00,WA15 8AY,S,N,F,8,2019,9,WA15
10646,{965B6D91-5AA2-95E4-E053-6C04A8C07729},310000,2019-09-17 00:00,SK8 1ND,S,N,F,36,2019,9,SK8
10647,{965B6D91-5AA7-95E4-E053-6C04A8C07729},94000,2019-10-04 00:00,SK5 6DD,F,N,L,HOULDSWORTH MILL,2019,10,SK5
10648,{965B6D91-5AAD-95E4-E053-6C04A8C07729},297200,2019-10-17 00:00,M33 3WD,T,N,F,1,2019,10,M33
10649,{965B6D91-5AB0-95E4-E053-6C04A8C07729},145000,2019-08-30 00:00,M20 4SH,F,N,L,57,2019,8,M20
10650,{965B6D91-5AB3-95E4-E053-6C04A8C07729},146000,2019-10-11 00:00,SK1 3LP,T,N,F,38,2019,10,SK1
10651,{965B6D91-5AB7-95E4-E053-6C04A8C07729},280000,2019-09-23 00:00,M33 5TQ,T,N,L,10,2019,9,M33
10652,{965B6D91-5AB8-95E4-E053-6C04A8C07729},127000,2019-09-06 00:00,SK5 8NW,T,N,F,84,2019,9,SK5
10653,{965B6D91-5AB9-95E4-E053-6C04A8C07729},162000,2019-08-14 00:00,SK3 9NS,S,N,F,13,2019,8,SK3
10654,{A71375FD-AB33-7576-E053-6C04A8C0462F},125000,2019-10-22 00:00,SK9 5EG,F,N,L,"CANTERBURY GRANGE, 18",2019,10,SK9
10655,{8CAC1318-342D-0253-E053-6B04A8C08E51},260000,2019-06-06 00:00,M33 7TB,T,N,F,24,2019,6,M33
10656,{8CAC1318-3432-0253-E053-6B04A8C08E51},164000,2019-06-10 00:00,SK6 7HQ,T,N,F,8,2019,6,SK6
10657,{8CAC1318-3433-0253-E053-6B04A8C08E51},1750000,2019-06-12 00:00,WA14 3JP,D,N,F,"BEECH HOUSE, 13",2019,6,WA14
10658,{8CAC1318-3435-0253-E053-6B04A8C08E51},223500,2019-05-31 00:00,M33 4WY,S,N,F,78,2019,5,M33
10659,{8CAC1318-3446-0253-E053-6B04A8C08E51},235000,2019-05-28 00:00,SK7 5AG,T,N,F,3,2019,5,SK7
10660,{8CAC1318-3448-0253-E053-6B04A8C08E51},610000,2019-05-22 00:00,WA15 9AY,T,N,F,5,2019,5,WA15
10661,{8CAC1318-344B-0253-E053-6B04A8C08E51},150000,2019-05-17 00:00,SK5 6UJ,T,N,F,156,2019,5,SK5
10662,{8CAC1318-344E-0253-E053-6B04A8C08E51},365000,2019-06-06 00:00,WA15 7LZ,S,N,F,7,2019,6,WA15
10663,{8CAC1318-364B-0253-E053-6B04A8C08E51},275000,2019-05-24 00:00,WA14 4QJ,F,N,L,DUNHAM LAWN,2019,5,WA14
10664,{8CAC1318-3650-0253-E053-6B04A8C08E51},415000,2019-05-23 00:00,M33 4WT,S,N,L,6,2019,5,M33
10665,{8CAC1318-3652-0253-E053-6B04A8C08E51},185000,2019-06-07 00:00,SK3 9RE,T,N,F,9,2019,6,SK3
10666,{8CAC1318-365D-0253-E053-6B04A8C08E51},765000,2019-04-26 00:00,WA15 9PL,D,N,F,1A,2019,4,WA15
10667,{8CAC1318-365F-0253-E053-6B04A8C08E51},360000,2019-05-23 00:00,WA14 1LG,T,N,F,18,2019,5,WA14
10668,{8CAC1318-3662-0253-E053-6B04A8C08E51},312000,2019-06-05 00:00,WA15 9ER,T,N,F,104,2019,6,WA15
10669,{8CAC1318-3664-0253-E053-6B04A8C08E51},80000,2019-05-29 00:00,SK8 4NF,F,N,L,HOMEBECK HOUSE,2019,5,SK8
10670,{8CAC1318-3870-0253-E053-6B04A8C08E51},320500,2019-05-24 00:00,WA14 5QP,S,N,F,29,2019,5,WA14
10671,{8CAC1318-3871-0253-E053-6B04A8C08E51},238000,2019-06-04 00:00,SK2 7BD,S,N,F,63,2019,6,SK2
10672,{8CAC1318-3876-0253-E053-6B04A8C08E51},149000,2019-05-31 00:00,SK5 7NF,T,N,F,46,2019,5,SK5
10673,{8CAC1318-3878-0253-E053-6B04A8C08E51},275000,2019-05-31 00:00,SK6 6HG,S,N,F,35,2019,5,SK6
10674,{8CAC1318-387A-0253-E053-6B04A8C08E51},175000,2019-05-09 00:00,SK3 9NR,T,N,F,121,2019,5,SK3
10675,{8CAC1318-387B-0253-E053-6B04A8C08E51},375000,2019-06-07 00:00,M33 5QQ,T,N,L,THE OLD MILL,2019,6,M33
10676,{8CAC1318-3889-0253-E053-6B04A8C08E51},1750000,2019-05-08 00:00,WA14 3JS,D,N,F,6,2019,5,WA14
10677,{C6209F5F-852F-295E-E053-6C04A8C0DDCC},151000,2019-12-20 00:00,SK1 3GE,T,Y,F,5,2019,12,SK1
10678,{A71375FD-AC1F-7576-E053-6C04A8C0462F},289995,2019-12-20 00:00,SK12 2GB,S,N,L,40,2019,12,SK12
10679,{965B6D91-58A9-95E4-E053-6C04A8C07729},275500,2019-09-20 00:00,M33 2TL,S,N,L,141,2019,9,M33
10680,{965B6D91-58AA-95E4-E053-6C04A8C07729},435000,2019-10-22 00:00,SK7 2EB,T,N,F,122,2019,10,SK7
10681,{965B6D91-58B0-95E4-E053-6C04A8C07729},137000,2019-10-04 00:00,SK3 9LF,T,N,L,34,2019,10,SK3
10682,{965B6D91-58B1-95E4-E053-6C04A8C07729},151000,2019-10-04 00:00,SK8 2DX,D,N,F,MOSELEY OLD HALL,2019,10,SK8
10683,{965B6D91-58B3-95E4-E053-6C04A8C07729},175000,2019-09-30 00:00,SK15 1UA,S,N,L,28,2019,9,SK15
10684,{965B6D91-58B6-95E4-E053-6C04A8C07729},130000,2019-10-01 00:00,SK5 6NY,T,N,F,22,2019,10,SK5
10685,{965B6D91-58BD-95E4-E053-6C04A8C07729},290000,2019-09-27 00:00,WA14 1NG,S,N,L,18,2019,9,WA14
10686,{965B6D91-58C1-95E4-E053-6C04A8C07729},142000,2019-09-30 00:00,SK1 4EQ,T,N,L,73,2019,9,SK1
10687,{965B6D91-58C2-95E4-E053-6C04A8C07729},260000,2019-10-09 00:00,M20 2UU,F,N,L,7,2019,10,M20
10688,{965B6D91-5AC1-95E4-E053-6C04A8C07729},135000,2019-10-11 00:00,SK7 4LR,T,N,F,47,2019,10,SK7
10689,{965B6D91-5AC7-95E4-E053-6C04A8C07729},530000,2019-08-16 00:00,WA15 9QJ,T,N,F,20,2019,8,WA15
10690,{965B6D91-5AC8-95E4-E053-6C04A8C07729},134000,2019-10-03 00:00,SK15 2PR,T,N,F,27,2019,10,SK15
10691,{965B6D91-5AC9-95E4-E053-6C04A8C07729},370000,2019-09-13 00:00,WA15 6SZ,S,N,F,20,2019,9,WA15
10692,{965B6D91-5ACA-95E4-E053-6C04A8C07729},195000,2019-09-20 00:00,SK3 8GN,T,N,L,42,2019,9,SK3
10693,{965B6D91-5ACB-95E4-E053-6C04A8C07729},310000,2019-09-30 00:00,SK15 3RU,D,N,F,7,2019,9,SK15
10694,{965B6D91-5ACD-95E4-E053-6C04A8C07729},622000,2019-09-06 00:00,M20 3FJ,S,N,F,7,2019,9,M20
10695,{965B6D91-5ACE-95E4-E053-6C04A8C07729},250000,2019-09-27 00:00,SK3 0QN,S,N,F,44,2019,9,SK3
10696,{965B6D91-5AD8-95E4-E053-6C04A8C07729},650000,2019-08-16 00:00,SK12 2ND,D,N,F,10,2019,8,SK12
10697,{965B6D91-5AD9-95E4-E053-6C04A8C07729},375000,2019-10-14 00:00,SK8 7JT,D,N,L,49,2019,10,SK8
10698,{965B6D91-5ADA-95E4-E053-6C04A8C07729},59000,2019-10-07 00:00,SK3 9RT,F,N,L,38,2019,10,SK3
10699,{A71375FD-AC41-7576-E053-6C04A8C0462F},525000,2019-08-30 00:00,WA16 0TN,T,N,F,SUDLOW BARNS,2019,8,WA16
10700,{A71375FD-FF23-7576-E053-6C04A8C0462F},450000,2019-12-13 00:00,SK9 5BT,D,N,F,"PARK HOUSE, 72",2019,12,SK9
10701,{A71375FD-FF56-7576-E053-6C04A8C0462F},20000,2019-07-26 00:00,WA13 9QY,O,N,F,217,2019,7,WA13
10702,{8CAC1318-3451-0253-E053-6B04A8C08E51},415000,2019-05-31 00:00,SK4 2LX,S,N,F,37,2019,5,SK4
10703,{8CAC1318-3452-0253-E053-6B04A8C08E51},178000,2019-05-29 00:00,SK3 9RA,S,N,F,145,2019,5,SK3
10704,{8CAC1318-3453-0253-E053-6B04A8C08E51},300000,2019-06-14 00:00,SK3 8SX,D,N,F,71,2019,6,SK3
10705,{8CAC1318-3454-0253-E053-6B04A8C08E51},194950,2019-05-31 00:00,SK6 6EG,S,N,F,9,2019,5,SK6
10706,{8CAC1318-3456-0253-E053-6B04A8C08E51},355530,2019-05-24 00:00,M33 2AY,T,N,F,2,2019,5,M33
10707,{8CAC1318-345A-0253-E053-6B04A8C08E51},225000,2019-06-14 00:00,M33 6UU,T,N,L,24,2019,6,M33
10708,{8CAC1318-345C-0253-E053-6B04A8C08E51},515000,2019-05-17 00:00,WA14 5RB,S,N,F,WELLSPRINGS,2019,5,WA14
10709,{8CAC1318-345F-0253-E053-6B04A8C08E51},572000,2019-05-28 00:00,M33 3DJ,S,N,F,63,2019,5,M33
10710,{8CAC1318-3460-0253-E053-6B04A8C08E51},132800,2019-06-14 00:00,SK5 6PT,T,N,F,34,2019,6,SK5
10711,{8CAC1318-3467-0253-E053-6B04A8C08E51},130000,2019-06-12 00:00,SK15 2RT,T,N,F,263,2019,6,SK15
10712,{8CAC1318-3469-0253-E053-6B04A8C08E51},280000,2019-05-31 00:00,M33 5FQ,S,N,L,2,2019,5,M33
10713,{8CAC1318-346D-0253-E053-6B04A8C08E51},335000,2019-05-31 00:00,WA15 9JA,T,N,F,12,2019,5,WA15
10714,{8CAC1318-346E-0253-E053-6B04A8C08E51},450000,2019-06-12 00:00,M33 2PD,S,N,F,25,2019,6,M33
10715,{8CAC1318-3671-0253-E053-6B04A8C08E51},100000,2019-05-24 00:00,SK15 2NQ,T,N,F,81,2019,5,SK15
10716,{8CAC1318-3679-0253-E053-6B04A8C08E51},152000,2019-05-31 00:00,SK4 4HD,F,N,L,"OAKLEIGH, 166",2019,5,SK4
10717,{8CAC1318-367C-0253-E053-6B04A8C08E51},250000,2019-05-28 00:00,SK2 5EN,D,N,F,101,2019,5,SK2
10718,{8CAC1318-367F-0253-E053-6B04A8C08E51},220000,2019-05-31 00:00,SK8 7EL,F,N,L,MALVERN COURT,2019,5,SK8
10719,{8CAC1318-3682-0253-E053-6B04A8C08E51},247500,2019-05-29 00:00,SK8 5PR,S,N,L,4,2019,5,SK8
10720,{8CAC1318-3685-0253-E053-6B04A8C08E51},107000,2019-06-21 00:00,SK15 2NN,T,N,F,7,2019,6,SK15
10721,{8CAC1318-3686-0253-E053-6B04A8C08E51},265000,2019-06-07 00:00,SK2 5TN,S,N,F,28,2019,6,SK2
10722,{8CAC1318-368B-0253-E053-6B04A8C08E51},246000,2019-04-26 00:00,SK7 2DU,F,N,L,THE COPPICE,2019,4,SK7
10723,{8CAC1318-368C-0253-E053-6B04A8C08E51},465000,2019-06-07 00:00,M20 3QL,S,N,F,4,2019,6,M20
10724,{8CAC1318-3690-0253-E053-6B04A8C08E51},372000,2019-05-09 00:00,WA15 6EQ,S,N,F,74,2019,5,WA15
10725,{8CAC1318-3892-0253-E053-6B04A8C08E51},345000,2019-05-29 00:00,SK8 7PZ,S,N,F,9,2019,5,SK8
10726,{8CAC1318-3896-0253-E053-6B04A8C08E51},220000,2019-05-10 00:00,SK8 3HL,S,N,F,13,2019,5,SK8
10727,{8CAC1318-389B-0253-E053-6B04A8C08E51},210000,2019-05-24 00:00,M33 4WG,S,N,F,29,2019,5,M33
10728,{8CAC1318-38A5-0253-E053-6B04A8C08E51},635000,2019-05-31 00:00,M33 4EZ,D,N,F,6,2019,5,M33
10729,{8CAC1318-38AC-0253-E053-6B04A8C08E51},215000,2019-05-24 00:00,SK4 2HY,F,N,L,8,2019,5,SK4
10730,{965B6D91-58C3-95E4-E053-6C04A8C07729},264100,2019-09-30 00:00,M20 6ER,S,N,F,38,2019,9,M20
10731,{965B6D91-58C5-95E4-E053-6C04A8C07729},405000,2019-09-13 00:00,WA14 4UT,D,N,F,33,2019,9,WA14
10732,{965B6D91-58C8-95E4-E053-6C04A8C07729},895000,2019-10-04 00:00,WA15 0JR,S,N,F,16,2019,10,WA15
10733,{965B6D91-58CA-95E4-E053-6C04A8C07729},150000,2019-09-17 00:00,SK1 4NG,S,N,L,17,2019,9,SK1
10734,{965B6D91-58D0-95E4-E053-6C04A8C07729},695000,2019-10-22 00:00,SK7 1JR,S,N,F,79,2019,10,SK7
10735,{965B6D91-58D4-95E4-E053-6C04A8C07729},258500,2019-09-25 00:00,SK4 5JG,S,N,F,27,2019,9,SK4
10736,{965B6D91-58E0-95E4-E053-6C04A8C07729},1200000,2019-09-06 00:00,SK7 3LR,D,N,F,49,2019,9,SK7
10737,{965B6D91-5AE1-95E4-E053-6C04A8C07729},269950,2019-09-19 00:00,M33 3LF,S,N,L,27,2019,9,M33
10738,{965B6D91-5AEC-95E4-E053-6C04A8C07729},140000,2019-06-07 00:00,SK4 5PD,T,N,F,58,2019,6,SK4
10739,{965B6D91-5AED-95E4-E053-6C04A8C07729},118000,2019-10-07 00:00,M21 7JY,F,N,L,29,2019,10,M21
10740,{965B6D91-5AEE-95E4-E053-6C04A8C07729},390000,2019-09-20 00:00,SK7 3JW,S,N,F,26,2019,9,SK7
10741,{965B6D91-5AF6-95E4-E053-6C04A8C07729},270000,2019-08-21 00:00,SK8 3BT,S,N,F,37,2019,8,SK8
10742,{965B6D91-5AFC-95E4-E053-6C04A8C07729},310000,2019-09-16 00:00,M21 7DE,S,N,F,12,2019,9,M21
10743,{965B6D91-5AFD-95E4-E053-6C04A8C07729},456000,2019-09-24 00:00,WA15 8WG,T,N,F,10,2019,9,WA15
10744,{8CAC1318-3478-0253-E053-6B04A8C08E51},170000,2019-05-31 00:00,SK2 7QD,S,N,F,21,2019,5,SK2
10745,{8CAC1318-347C-0253-E053-6B04A8C08E51},110000,2019-05-24 00:00,SK15 3EW,S,N,L,47,2019,5,SK15
10746,{8CAC1318-347D-0253-E053-6B04A8C08E51},212500,2019-04-30 00:00,SK7 3DD,S,N,F,20,2019,4,SK7
10747,{8CAC1318-3482-0253-E053-6B04A8C08E51},315000,2019-05-15 00:00,WA15 6UY,S,N,F,10,2019,5,WA15
10748,{8CAC1318-3489-0253-E053-6B04A8C08E51},475000,2019-06-21 00:00,SK4 5EF,S,N,L,3,2019,6,SK4
10749,{8CAC1318-348B-0253-E053-6B04A8C08E51},440000,2019-06-07 00:00,SK8 4QA,D,N,F,2,2019,6,SK8
10750,{8CAC1318-348F-0253-E053-6B04A8C08E51},265500,2019-05-31 00:00,SK6 7NN,T,N,L,15,2019,5,SK6
10751,{8CAC1318-3491-0253-E053-6B04A8C08E51},400000,2019-05-31 00:00,SK15 2RG,D,N,F,ALICE HOUSE,2019,5,SK15
10752,{8CAC1318-3695-0253-E053-6B04A8C08E51},220000,2019-05-20 00:00,SK7 5PQ,S,N,F,13,2019,5,SK7
10753,{8CAC1318-3698-0253-E053-6B04A8C08E51},85000,2019-06-21 00:00,SK4 4NL,F,N,L,"TATTON COURT, 35",2019,6,SK4
10754,{8CAC1318-369B-0253-E053-6B04A8C08E51},95000,2019-06-14 00:00,SK5 7QA,T,N,L,104,2019,6,SK5
10755,{8CAC1318-369D-0253-E053-6B04A8C08E51},164500,2019-05-10 00:00,SK6 2BG,T,N,L,425,2019,5,SK6
10756,{8CAC1318-369F-0253-E053-6B04A8C08E51},185000,2019-05-03 00:00,SK8 2DW,S,N,F,88,2019,5,SK8
10757,{8CAC1318-36A0-0253-E053-6B04A8C08E51},242100,2019-05-23 00:00,SK7 4LH,S,N,F,41,2019,5,SK7
10758,{8CAC1318-36A4-0253-E053-6B04A8C08E51},387000,2019-05-31 00:00,WA14 5AN,S,N,F,35,2019,5,WA14
10759,{8CAC1318-36A6-0253-E053-6B04A8C08E51},375000,2019-06-18 00:00,M33 2PY,S,N,L,2,2019,6,M33
10760,{8CAC1318-38B9-0253-E053-6B04A8C08E51},421000,2019-06-05 00:00,M20 6PN,T,N,F,38,2019,6,M20
10761,{8CAC1318-38BE-0253-E053-6B04A8C08E51},200000,2019-06-17 00:00,WA15 8HZ,S,N,L,1,2019,6,WA15
10762,{8CAC1318-38BF-0253-E053-6B04A8C08E51},140000,2019-06-04 00:00,SK2 6PA,T,N,L,8,2019,6,SK2
10763,{8CAC1318-38C2-0253-E053-6B04A8C08E51},199950,2019-06-04 00:00,SK8 6BY,T,N,F,3,2019,6,SK8
10764,{8CAC1318-38C3-0253-E053-6B04A8C08E51},340000,2019-04-17 00:00,SK8 6DD,D,N,L,9,2019,4,SK8
10765,{965B6D92-437D-95E4-E053-6C04A8C07729},285000,2019-09-24 00:00,WA14 2DY,T,N,F,11,2019,9,WA14
10766,{965B6D92-4381-95E4-E053-6C04A8C07729},130000,2019-10-08 00:00,SK8 5NP,F,N,L,WILLOW LAWN,2019,10,SK8
10767,{965B6D92-438A-95E4-E053-6C04A8C07729},104000,2019-04-10 00:00,SK4 1QW,T,N,L,59,2019,4,SK4
10768,{965B6D92-4391-95E4-E053-6C04A8C07729},95000,2019-09-05 00:00,SK5 6LR,O,N,F,457,2019,9,SK5
10769,{965B6D92-4398-95E4-E053-6C04A8C07729},1100000,2019-08-30 00:00,WA14 3DS,D,N,F,THE MEADOW,2019,8,WA14
10770,{8CAC1318-38C9-0253-E053-6B04A8C08E51},232500,2019-04-18 00:00,SK4 4DP,T,N,F,51,2019,4,SK4
10771,{8CAC1318-38CB-0253-E053-6B04A8C08E51},300000,2019-06-05 00:00,SK6 8EB,D,N,F,3,2019,6,SK6
10772,{8CAC1318-38CD-0253-E053-6B04A8C08E51},357999,2019-06-07 00:00,SK6 8AW,D,N,F,10,2019,6,SK6
10773,{965B6D92-4E01-95E4-E053-6C04A8C07729},116000,2019-10-04 00:00,SK5 8JQ,T,N,F,10,2019,10,SK5
10774,{965B6D91-58E8-95E4-E053-6C04A8C07729},527000,2019-08-30 00:00,M20 2NH,S,N,F,4A,2019,8,M20
10775,{965B6D91-58EA-95E4-E053-6C04A8C07729},90000,2019-09-13 00:00,SK3 0RN,F,N,L,3,2019,9,SK3
10776,{965B6D91-58EE-95E4-E053-6C04A8C07729},370000,2019-09-27 00:00,WA15 6RA,S,N,F,6,2019,9,WA15
10777,{965B6D91-58F1-95E4-E053-6C04A8C07729},180000,2019-09-06 00:00,SK2 7HR,T,N,F,8,2019,9,SK2
10778,{965B6D91-58F5-95E4-E053-6C04A8C07729},600000,2019-10-02 00:00,SK8 5DB,S,N,F,11,2019,10,SK8
10779,{965B6D91-58F6-95E4-E053-6C04A8C07729},399950,2019-09-20 00:00,WA14 2QR,S,N,F,3,2019,9,WA14
10780,{965B6D91-58FC-95E4-E053-6C04A8C07729},175000,2019-09-06 00:00,SK2 5BA,S,N,F,5,2019,9,SK2
10781,{965B6D91-5900-95E4-E053-6C04A8C07729},335010,2019-10-08 00:00,M33 2EA,S,N,F,30,2019,10,M33
10782,{965B6D91-5B00-95E4-E053-6C04A8C07729},180000,2019-09-13 00:00,SK1 4BN,D,N,F,271A,2019,9,SK1
10783,{965B6D91-5B03-95E4-E053-6C04A8C07729},125000,2019-09-13 00:00,M33 3NL,F,N,L,"WHITEBROOK COURT, 24",2019,9,M33
10784,{965B6D91-5B0E-95E4-E053-6C04A8C07729},303500,2019-10-03 00:00,M21 8TU,T,N,F,6,2019,10,M21
10785,{965B6D91-5B11-95E4-E053-6C04A8C07729},150000,2019-10-04 00:00,SK6 1QZ,S,N,F,39,2019,10,SK6
10786,{965B6D91-5B17-95E4-E053-6C04A8C07729},144000,2019-09-27 00:00,SK2 5LS,T,N,F,145,2019,9,SK2
10787,{965B6D91-5B1E-95E4-E053-6C04A8C07729},185000,2019-10-04 00:00,SK6 7NH,S,N,F,14,2019,10,SK6
10788,{A96E4ACC-4F3A-9205-E053-6C04A8C0DA09},370000,2019-08-28 00:00,M33 2NS,T,N,L,9,2019,8,M33
10789,{A96E4ACC-4F62-9205-E053-6C04A8C0DA09},115000,2019-07-05 00:00,SK2 5LE,T,N,F,69,2019,7,SK2
10790,{A96E4ACC-4FCB-9205-E053-6C04A8C0DA09},76000,2019-06-24 00:00,SK15 3BH,F,N,L,THE ACORN HOUSE,2019,6,SK15
10791,{8CAC1318-3496-0253-E053-6B04A8C08E51},325000,2019-05-17 00:00,M21 9FZ,T,N,L,8,2019,5,M21
10792,{8CAC1318-349D-0253-E053-6B04A8C08E51},135000,2019-06-13 00:00,SK4 1ND,T,N,F,42,2019,6,SK4
10793,{8CAC1318-34A5-0253-E053-6B04A8C08E51},88000,2019-06-14 00:00,M33 2SQ,F,N,L,LEGH COURT,2019,6,M33
10794,{8CAC1318-34AE-0253-E053-6B04A8C08E51},460000,2019-06-07 00:00,WA15 7TJ,D,N,F,12,2019,6,WA15
10795,{8CAC1318-34AF-0253-E053-6B04A8C08E51},220000,2019-05-17 00:00,SK6 5DY,S,N,F,11,2019,5,SK6
10796,{8CAC1318-36C5-0253-E053-6B04A8C08E51},252000,2019-05-17 00:00,SK4 2DQ,D,N,F,14,2019,5,SK4
10797,{8CAC1318-36C6-0253-E053-6B04A8C08E51},102000,2019-04-23 00:00,SK15 2NH,T,N,L,17,2019,4,SK15
10798,{8CAC1318-36CA-0253-E053-6B04A8C08E51},97000,2019-06-19 00:00,SK15 1NF,T,N,F,14,2019,6,SK15
10799,{8CAC1318-36CD-0253-E053-6B04A8C08E51},175000,2019-05-24 00:00,SK8 1HG,F,N,L,WHITEGATES,2019,5,SK8
10800,{8CAC1318-36CF-0253-E053-6B04A8C08E51},160000,2019-05-31 00:00,SK7 4LG,S,N,F,9,2019,5,SK7
10801,{8CAC1318-36D0-0253-E053-6B04A8C08E51},555000,2019-05-14 00:00,WA15 8PG,D,N,F,8,2019,5,WA15
10802,{8CAC1318-36D2-0253-E053-6B04A8C08E51},130000,2019-05-24 00:00,SK15 1TU,T,N,F,11,2019,5,SK15
10803,{8CAC1318-38D1-0253-E053-6B04A8C08E51},380000,2019-05-10 00:00,WA14 4JB,S,N,L,25,2019,5,WA14
10804,{8CAC1318-38D3-0253-E053-6B04A8C08E51},118000,2019-06-18 00:00,WA14 2LR,F,N,L,SPRINGBANK,2019,6,WA14
10805,{8CAC1318-38D6-0253-E053-6B04A8C08E51},740000,2019-06-06 00:00,M33 6QA,S,N,F,15,2019,6,M33
10806,{8CAC1318-38D8-0253-E053-6B04A8C08E51},359000,2019-05-22 00:00,M33 4EG,S,N,F,32,2019,5,M33
10807,{965B6D92-43AD-95E4-E053-6C04A8C07729},110000,2019-10-11 00:00,SK5 6RN,T,N,F,284,2019,10,SK5
10808,{965B6D92-43AE-95E4-E053-6C04A8C07729},344500,2019-10-18 00:00,WA14 2EL,T,N,F,80,2019,10,WA14
10809,{8CAC1318-38DE-0253-E053-6B04A8C08E51},237500,2019-05-24 00:00,WA13 9SZ,T,N,F,15,2019,5,WA13
10810,{8CAC1318-38E0-0253-E053-6B04A8C08E51},475000,2019-05-24 00:00,SK7 2JS,D,N,F,49,2019,5,SK7
10811,{8CAC1318-38E1-0253-E053-6B04A8C08E51},765000,2019-05-30 00:00,M33 5DB,D,N,F,66,2019,5,M33
10812,{8CAC1318-38E5-0253-E053-6B04A8C08E51},220000,2019-06-14 00:00,M20 2XR,T,N,F,24,2019,6,M20
10813,{8CAC1318-38EA-0253-E053-6B04A8C08E51},232500,2019-05-23 00:00,SK2 5SH,S,N,F,23,2019,5,SK2
10814,{8CAC1318-38EE-0253-E053-6B04A8C08E51},600000,2019-06-14 00:00,WA15 6JN,D,N,F,41,2019,6,WA15
10815,{8CAC1318-38F0-0253-E053-6B04A8C08E51},190000,2019-05-17 00:00,SK6 1NY,S,N,F,4,2019,5,SK6
10816,{8CAC1318-38F1-0253-E053-6B04A8C08E51},225000,2019-05-24 00:00,SK8 3PJ,S,N,L,22,2019,5,SK8
10817,{A96E4ACC-5027-9205-E053-6C04A8C0DA09},205000,2019-11-15 00:00,M20 3JW,F,N,L,88,2019,11,M20
10818,{A96E4ACC-5037-9205-E053-6C04A8C0DA09},300000,2019-09-16 00:00,WA14 4FG,T,N,F,6,2019,9,WA14
10819,{A96E4ACC-5099-9205-E053-6C04A8C0DA09},350000,2019-11-22 00:00,SK2 7EN,D,N,L,3,2019,11,SK2
10820,{A96E4ACC-509D-9205-E053-6C04A8C0DA09},275000,2019-07-29 00:00,M21 7JG,S,N,L,175D,2019,7,M21
10821,{A96E4ACC-50B1-9205-E053-6C04A8C0DA09},346000,2019-12-02 00:00,WA14 5ZP,F,N,L,21,2019,12,WA14
10822,{A96E4ACC-50B5-9205-E053-6C04A8C0DA09},285000,2019-07-12 00:00,SK7 5DX,S,N,L,35,2019,7,SK7
10823,{965B6D91-5906-95E4-E053-6C04A8C07729},527000,2019-10-11 00:00,SK6 8HY,D,N,F,100,2019,10,SK6
10824,{965B6D91-590F-95E4-E053-6C04A8C07729},227000,2019-09-20 00:00,SK8 3HQ,D,N,F,172,2019,9,SK8
10825,{965B6D91-5911-95E4-E053-6C04A8C07729},458000,2019-09-30 00:00,SK8 7NR,D,N,F,2,2019,9,SK8
10826,{965B6D91-5912-95E4-E053-6C04A8C07729},183500,2019-10-25 00:00,SK7 2QH,T,N,F,5,2019,10,SK7
10827,{965B6D91-591A-95E4-E053-6C04A8C07729},625000,2019-10-03 00:00,WA15 9BD,T,N,F,46,2019,10,WA15
10828,{965B6D91-591B-95E4-E053-6C04A8C07729},368550,2019-10-01 00:00,M33 2FB,T,N,F,26,2019,10,M33
10829,{965B6D91-5923-95E4-E053-6C04A8C07729},128000,2019-10-02 00:00,SK5 6XJ,T,N,L,20,2019,10,SK5
10830,{965B6D91-5B24-95E4-E053-6C04A8C07729},704500,2019-10-07 00:00,SK8 7EU,D,N,F,101,2019,10,SK8
10831,{965B6D91-5B25-95E4-E053-6C04A8C07729},186000,2019-08-23 00:00,M20 3LS,F,N,L,"THE MAYFAIR, 59",2019,8,M20
10832,{965B6D91-5B26-95E4-E053-6C04A8C07729},310000,2019-09-27 00:00,WA14 4HJ,S,N,F,16,2019,9,WA14
10833,{965B6D91-5B2B-95E4-E053-6C04A8C07729},215000,2019-10-18 00:00,SK2 6ED,S,N,L,11,2019,10,SK2
10834,{965B6D91-5B34-95E4-E053-6C04A8C07729},290000,2019-08-06 00:00,WA15 8WL,T,N,F,12,2019,8,WA15
10835,{965B6D91-5B40-95E4-E053-6C04A8C07729},283000,2019-09-27 00:00,SK8 3TU,S,N,L,4,2019,9,SK8
10836,{8CAC1318-34BA-0253-E053-6B04A8C08E51},270000,2019-04-17 00:00,SK8 5PS,T,N,F,4,2019,4,SK8
10837,{8CAC1318-34BB-0253-E053-6B04A8C08E51},135000,2019-06-14 00:00,SK3 9LD,T,N,L,35,2019,6,SK3
10838,{8CAC1318-34C3-0253-E053-6B04A8C08E51},135000,2019-06-14 00:00,SK5 8HB,T,N,F,62,2019,6,SK5
10839,{8CAC1318-34C6-0253-E053-6B04A8C08E51},210000,2019-05-23 00:00,WA14 5JY,T,N,L,33,2019,5,WA14
10840,{8CAC1318-34CE-0253-E053-6B04A8C08E51},207000,2019-05-28 00:00,SK8 4QF,S,N,F,4,2019,5,SK8
